MTREV,CDSEXE,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,RANGAGEAD,RANGAGEDEM,RANGADH,DEMISSIONNAIRE
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,8 ,2 ,1
2652.9642757465813,2,0,M,0,DA,21,6 ,8 ,3 ,1
1930.0505154639175,2,1,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,8 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,6 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,7 ,8 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,6 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DA,21,7 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2637.276119402985,3,0,V,0,DA,21,6 ,8 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
1856.0437636761487,2,0,U,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,7 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,3 ,1
1856.0437636761487,4,1,U,0,DV,21,1 ,2 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,6 ,7 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,6 ,8 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,3 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
1930.0505154639175,4,0,C,0,DV,10,1 ,3 ,3 ,1
1930.0505154639175,4,0,C,0,DV,10,1 ,3 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,3 ,5 ,3 ,1
1930.0505154639175,3,0,C,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,2,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,2 ,2 ,1
2652.9642757465813,2,0,M,0,DA,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,2 ,2 ,1
2366.8735632183907,4,1,S,0,DV,21,1 ,3 ,2 ,1
2652.9642757465813,2,0,M,0,DV,21,6 ,9 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,3 ,2 ,1
1930.0505154639175,4,0,C,0,RA,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,8 ,a ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,3 ,1
1930.0505154639175,3,0,C,0,DV,21,1 ,2 ,2 ,1
2652.9642757465813,2,2,M,0,DV,21,4 ,6 ,3 ,1
2300.0,2,2,A,0,DV,21,3 ,5 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,5 ,2 ,1
2652.9642757465813,2,0,M,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,9 ,2 ,1
1433.0,3,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,6 ,3 ,1
2356.0,3,2,M,0,DA,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,2 ,1
1930.0505154639175,3,0,C,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,2 ,1
2297.0,2,0,M,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,2 ,1
2372.1552346570397,3,1,D,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2652.9642757465813,2,1,M,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,9 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,4 ,2 ,1
1059.0,3,2,M,0,DV,21,1 ,3 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,3 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,a ,2 ,1
1930.0505154639175,3,0,C,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,3,0,A,0,DV,10,8 ,b ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,10,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,4 ,2 ,1
1930.0505154639175,2,0,C,0,RA,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,2,0,A,0,RA,21,1 ,2 ,2 ,1
1930.0505154639175,2,0,C,0,DV,21,1 ,4 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,5 ,7 ,3 ,1
1524.0,2,0,U,0,DV,21,1 ,2 ,2 ,1
2652.9642757465813,3,3,M,0,DV,21,4 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,8 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,5 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,9 ,3 ,1
2652.9642757465813,2,1,M,0,DV,21,2 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,5 ,8 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DA,21,6 ,8 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,6 ,3 ,1
1930.0505154639175,3,0,C,0,DV,21,3 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,5 ,2 ,1
2652.9642757465813,2,0,M,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,3,2,A,2,DA,21,7 ,9 ,2 ,1
2533.274928774929,2,0,A,0,DA,23,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,3,0,A,2,DA,21,6 ,7 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,2 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,3 ,1
1250.0,3,1,C,0,DV,21,1 ,3 ,3 ,1
2637.276119402985,2,0,V,0,DV,21,8 ,a ,2 ,1
2533.274928774929,3,0,A,0,RA,10,5 ,6 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,4 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,4 ,3 ,1
2029.0,2,2,M,0,DA,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
1856.0437636761487,4,2,U,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,1 ,1
1920.0,3,0,B,0,DV,21,7 ,7 ,1 ,1
2540.7733333333335,2,0,B,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,RA,23,2 ,3 ,1 ,1
1821.0,3,0,M,0,DV,21,2 ,4 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,2,0,M,0,DA,21,4 ,6 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,6 ,7 ,2 ,1
523.0,2,0,C,0,DV,21,4 ,5 ,2 ,1
2334.0,2,1,M,0,DV,21,6 ,8 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,2 ,1
2652.9642757465813,2,0,M,0,DV,21,1 ,3 ,2 ,1
1856.0437636761487,3,4,U,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
1525.0,2,1,U,0,RA,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,6 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2652.9642757465813,2,3,M,0,DV,21,4 ,6 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,2,0,M,2,DV,21,1 ,4 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,3 ,2 ,1
2372.1552346570397,2,0,D,0,DA,21,3 ,5 ,3 ,1
1930.0505154639175,3,0,C,0,DA,23,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,8 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,RA,21,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,9 ,2 ,1
2533.274928774929,3,0,A,0,RA,21,5 ,7 ,3 ,1
4310.0,2,2,M,2,DV,21,4 ,5 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,8 ,a ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,2 ,1
1768.0,3,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,9 ,2 ,1
1603.0,3,0,C,0,DV,21,1 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,5 ,7 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,3 ,1 ,1
2533.274928774929,2,0,A,0,DA,21,4 ,5 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,8 ,b ,2 ,1
2366.8735632183907,3,0,S,0,DA,21,7 ,9 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,3 ,2 ,1
1633.0,2,0,M,0,DV,21,2 ,4 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,9 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,2 ,1 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,1 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,4 ,2 ,1
2366.8735632183907,3,0,S,0,DV,21,6 ,8 ,3 ,1
2045.0,2,0,B,0,DV,21,7 ,9 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,2,DV,21,2 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,2 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,RA,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,7 ,2 ,1
2533.274928774929,2,0,A,2,RA,21,8 ,b ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,6 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,6 ,8 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2652.9642757465813,3,0,M,2,DA,21,3 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,2 ,1 ,1
1930.0505154639175,2,0,C,0,DV,21,2 ,3 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,1 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,5 ,3 ,1
2652.9642757465813,2,0,M,0,DA,21,8 ,b ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,1 ,1 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,b ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,5 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,9 ,3 ,1
2652.9642757465813,2,2,M,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,1 ,3 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,2,0,A,0,DA,21,6 ,7 ,1 ,1
2372.1552346570397,2,0,D,0,DV,21,4 ,6 ,3 ,1
2372.1552346570397,2,0,D,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,9 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,9 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,5 ,2 ,1
2439.0,2,2,A,0,DV,21,6 ,9 ,3 ,1
2533.274928774929,2,0,A,0,RA,23,2 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,4 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,1 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DA,40,4 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,RA,21,4 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,2 ,1
2366.8735632183907,3,2,S,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,5 ,1 ,1
2652.9642757465813,3,2,M,0,DV,21,2 ,4 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,3 ,1 ,1
2533.274928774929,2,0,A,0,RA,21,4 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,9 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,2 ,1
2533.274928774929,3,0,A,0,RA,21,5 ,6 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,7 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,2 ,1 ,1
1981.0,2,0,M,0,DV,21,4 ,6 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,2 ,1 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,5 ,6 ,2 ,1
2652.9642757465813,2,2,M,0,DV,21,7 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,3 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,3 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,4 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,6 ,8 ,2 ,1
2652.9642757465813,3,2,M,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,4 ,5 ,2 ,1
1930.0505154639175,3,0,C,0,DV,21,8 ,a ,3 ,1
1248.0,4,2,C,0,DV,21,2 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,8 ,b ,3 ,1
863.0,2,0,C,2,DA,21,1 ,2 ,1 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,8 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DA,23,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,3 ,2 ,1
2540.7733333333335,3,0,B,0,DV,21,8 ,9 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,5 ,7 ,2 ,1
1930.0505154639175,3,0,C,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,6 ,2 ,1
1856.0437636761487,2,0,U,0,DV,21,2 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,2,0,C,0,DV,21,1 ,2 ,1 ,1
1930.0505154639175,4,1,C,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,4 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,2,0,C,0,DV,21,2 ,3 ,2 ,1
2652.9642757465813,3,0,M,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,a ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,3,0,A,0,DA,21,5 ,7 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,6 ,8 ,2 ,1
1816.0,4,1,C,0,DV,21,1 ,4 ,3 ,1
2652.9642757465813,2,0,M,0,DA,21,6 ,8 ,3 ,1
1856.0437636761487,2,0,U,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,4 ,5 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,2 ,1
1856.0437636761487,2,0,U,0,DA,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,7 ,2 ,1
2652.9642757465813,3,0,M,0,DA,21,2 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DA,21,4 ,6 ,2 ,1
1930.0505154639175,4,0,C,0,DA,21,4 ,5 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,2 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,b ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,8 ,3 ,1
1930.0505154639175,3,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,3,0,A,0,DV,10,8 ,a ,3 ,1
2533.274928774929,3,0,A,0,RA,21,5 ,7 ,3 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,3 ,5 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,8 ,b ,2 ,1
2533.274928774929,2,0,A,0,RA,21,3 ,4 ,1 ,1
2372.1552346570397,3,1,D,0,DV,21,3 ,5 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,2 ,1
2637.276119402985,3,0,V,0,DV,21,4 ,6 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,8 ,b ,3 ,1
2652.9642757465813,3,0,M,0,DV,21,2 ,4 ,3 ,1
2652.9642757465813,3,0,M,0,DA,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,7 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,6 ,2 ,1
1839.0,2,4,M,0,DV,21,6 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,4 ,6 ,3 ,1
1930.0505154639175,2,0,C,0,DV,21,2 ,4 ,3 ,1
1930.0505154639175,2,0,C,0,DV,21,1 ,3 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,5 ,5 ,1 ,1
2533.274928774929,2,0,A,0,RA,23,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,7 ,1 ,1
152.0,2,0,U,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,3,0,A,0,RA,21,2 ,4 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,7 ,9 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,7 ,9 ,3 ,1
1930.0505154639175,3,0,C,0,DV,21,1 ,2 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,2 ,3 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,2 ,1 ,1
2652.9642757465813,3,0,M,0,DV,21,7 ,8 ,1 ,1
2533.274928774929,3,0,A,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,5 ,6 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,2 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,2 ,1 ,1
1930.0505154639175,4,0,C,0,RA,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,7 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,6 ,7 ,2 ,1
2533.274928774929,3,0,A,0,DV,21,6 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,4,0,A,2,DA,21,3 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,4 ,5 ,2 ,1
2533.274928774929,2,0,A,0,RA,21,5 ,8 ,3 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,5 ,3 ,1
2533.274928774929,3,0,A,0,DV,21,8 ,8 ,1 ,1
1569.0,2,1,M,0,DV,21,2 ,4 ,2 ,1
1930.0505154639175,4,0,C,0,DV,21,1 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,3 ,4 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,1 ,3 ,3 ,1
2652.9642757465813,2,0,M,0,DV,21,8 ,b ,2 ,1
2652.9642757465813,3,2,M,0,DV,21,5 ,7 ,3 ,1
1930.0505154639175,4,0,C,0,DA,23,2 ,3 ,2 ,1
2533.274928774929,2,0,A,0,DA,21,8 ,9 ,2 ,1
2372.1552346570397,3,0,D,0,DV,21,7 ,8 ,2 ,1
2533.274928774929,2,0,A,0,DV,21,8 ,a ,3 ,1
