MTREV,CDSEXE,NBENF,CDSITFAM,CDCATCL,CDTMT,RANGAGEAD,RANGAGEDEM,RANGADH,CDMOTDEM_DA,CDMOTDEM_DC,CDMOTDEM_DV,CDMOTDEM_RA,DEMISSIONNAIRE
0.0129,3,0,1,1.0,2,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
-0.0098,3,0,7,0.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,2,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1
-0.1793,2,0,1,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
-0.1446,3,0,3,1.0,0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,3,0,3,1.0,0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1
-0.0104,2,0,5,1.0,0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,5.0,2,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,2,2,3,0.0,0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1
0.0293,3,0,3,1.0,2,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1
-0.0091,3,1,5,1.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0226,2,3,3,1.0,0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,4,0,1,1.0,0,8.0,11.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.1315,3,0,3,1.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,9.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,5.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
-0.0091,3,0,5,1.0,0,8.0,11.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,5.0,0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,2,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,4,1,1.0,0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,5.0,0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1
-0.1049,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,7.0,8.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,1,3,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,8.0,9.0,2.0,0.0,0.0,1.0,0.0,1
-0.1231,3,1,6,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,5.0,0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,1
-0.1477,3,0,6,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,5.0,0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
-0.0696,2,0,4,1.0,0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,2,3,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,2,0,3,1.0,0,7.0,8.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.1863,2,3,3,1.0,0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,1
-0.0868,2,0,1,1.0,0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,2,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,5.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.1877,3,2,1,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
-0.1138,2,1,1,1.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,8.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,3,0,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1
-0.2076,2,0,6,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1
-0.0797,2,0,6,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.0078,3,3,3,1.0,0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,2,1,3,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.1123,2,0,3,1.0,0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,2,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1
-0.0146,2,4,1,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
-0.1481,3,4,6,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,1,4,1.0,2,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0331,3,3,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.0098,3,0,7,1.0,0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,4,3,1.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,5.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1
-0.0797,4,0,6,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,2,7.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.0091,3,0,5,1.0,2,7.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.0797,3,0,6,4.0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,2,4,1.0,2,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,2,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,4.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1
-0.2429,3,1,1,1.0,0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,3,0,3,1.0,0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1
-0.0797,3,1,6,1.0,0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
-0.0091,3,2,5,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,2,0,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,2,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,0.0,2,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1
-0.0797,3,3,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
-0.0022,2,1,7,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,0.0,2,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,2,1,3,1.0,0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,9.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
-0.0364,3,2,3,1.0,2,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1
-0.156,2,0,1,1.0,0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,1,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
-0.2116,3,2,1,1.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
-0.2503,3,2,1,1.0,0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,1,3,1.0,0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.068,2,2,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.0098,2,0,3,1.0,0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.0696,3,0,4,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,0.0,0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1
-0.0797,2,0,6,1.0,0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
-0.0696,2,0,4,1.0,2,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,5.0,0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1
-0.0091,3,0,5,1.0,0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,8.0,8.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.1493,2,0,3,1.0,0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1
-0.1251,3,1,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,2,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1
-0.0797,2,0,6,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,3,3,3,1.0,0,5.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,5.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1
0.0293,3,0,3,1.0,0,8.0,9.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
-0.0091,3,1,5,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,4,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,5.0,0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,4.0,0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,8.0,2.0,0.0,0.0,0.0,1.0,1
-0.1064,2,1,3,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
-0.0543,2,0,3,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
-0.1677,3,0,3,1.0,0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,1
0.2163,2,0,2,1.0,0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,1
-0.0284,2,1,1,1.0,0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
-0.2212,2,2,1,1.0,0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1
0.3127,2,2,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1
-0.0696,4,0,4,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1
-0.0292,3,0,1,1.0,0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0139,2,2,2,1.0,0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,2,2,1,1.0,0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,3,3,3,1.0,0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,1
0.0686,2,3,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,2,3,1.0,0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,2,2,3,1.0,0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,5.0,0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,5.0,0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,1
-0.0696,3,0,4,1.0,0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,5.0,0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,4,0,1,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1
-0.0797,4,0,6,1.0,0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1
-0.124,3,1,3,1.0,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,5.0,0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,9.0,2.0,0.0,0.0,1.0,0.0,1
-0.1269,3,2,3,1.0,0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,2,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
-0.0826,3,1,3,1.0,0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1
0.0129,3,2,1,1.0,0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1
0.0293,3,0,3,1.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1
